,cardId,cardName,annualfee,pervSales,Benefits,Detail_summ_name,Details_summary
92,92,신세계 신한카드,"국내 1만2천원, 해외 1만5천원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['쇼핑', '포인트/캐시백', '카페/베이커리', '대형마트', '주유', '문화', '영화', '레저', '대중교통']","['신세계백화점 5% 결제일 할인\n이마트 5% 결제일 할인', '해외 이용금액 5% 캐시백', '커피숍 5% 결제일 할인', '이마트 5% 결제일 할인', 'GS칼텍스,S-Oil 5% 결제일할인', '온라인서점 5% 결제일 할인', '신세계 입점영화관 주말 3천원 할인', '롯데월드, 서울랜드 자유이용권 할인', '대중교통(버스,지하철) 3% 할인\n고속철도(SRT) 3% 할인']"
93,93,삼성 iD ENERGY 카드,"국내 2만원, 해외 2만원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['연회비지원', '주유', '오토', '하이패스', '대중교통', '카페/베이커리']","['행사 응모필수!\n온라인신규회원 연회비 100% 캐시백\n(삼성개인신용카드 신규발급 시 제공)', '주유 건별 10,000원 결제일할인\n전기차 충전요금 10% 결제일할인', '주차장·대리운전 10% 결제일할인\n스피드메이트 차량 점검 서비스', '고속도로 통행료 10% 결제일할인', '버스·지하철·택시 10% 결제일할인', '스타벅스 DT 30% 결제일할인']"
94,94,KB국민 와이즈홈카드,"국내 5천원, 해외 1만원",직전 1개월 합계 30만원 이상,직전 1개월 합계 30만원 이상,"['관리비', '통신', '교육', '대중교통', '대형마트']","['아파트 관리비 자동납부시 10% 할인', '휴대폰요금 자동납부시 10% 할인', '학원 및 독서실 업종 5% 할인', '버스, 지하철 5% 할인', '이마트, 롯데마트, 홈플러스 5%할인']"
95,95,현대카드Z work Edition2,"국내 2만원, 해외 2만원, 가족 5천원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['연회비지원', '쇼핑', '편의점', '카페/베이커리', '대중교통', '문화']","['신규회원 Welcome 이벤트', '온라인 쇼핑몰 10% 청구 할인', '편의점 10% 청구 할인', '커피전문점 10% 청구 할인', '대중교통 10% 청구할인', '도서 10% 청구 할인']"
96,96,현대카드X,"국내 5만원, 해외 5만원, 가족 2만원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['연회비지원', '포인트/캐시백', '프리미엄', '쇼핑', '외식', '대중교통', '통신', '간편결제', '편의점', '카페/베이커리', '대형마트', '주유', '영화', '뷰티', '레저', '문화', '렌탈', '교육', '육아', '의료', '반려동물', '하이패스']","['신규회원 Welcome 이벤트', '국내외 가맹점 1% 청구할인\n연 최대 10만원 추가 캐시백 제공\nX긴급할인(선지급 포인트 서비스)', '인천국제공항 라운지 무료 이용\n인천국제공항 발레파킹 무료 이용', '쇼핑 업종 1% 청구할인', '외식 업종 1% 청구할인\n일반음식점 1% 청구할인', '대중교통 1% 청구할인', '통신 업종 1% 청구할인', '간편결제 1% 청구할인', '편의점 1% 청구할인', '카페/베이커리 1% 청구할인', '대형마트 1% 청구할인', '주유소 1% 청구할인', '영화관 1% 청구할인', '뷰티 업종 1% 청구할인', '레저 업종 1% 청구할인', '도서/공연 1% 청구할인', '렌탈 업종 1% 청구할인', '교육 업종 1% 청구할인', '육아 업종 1% 청구할인', '의료 업종 1% 청구할인', '동물병원 1% 청구할인', '후불하이패스 발급 가능']"
97,97,경차 smart 롯데카드,"국내전용 없음, 해외겸용 없음",직전 1개월 합계 30만원 이상,직전 1개월 합계 30만원 이상,"['경차유류환급', '주유', '오토', '대중교통', '대형마트']","['경차유류세 리터당 최대 250원 환급\n경차 smart 롯데카드란?', '주유소 리터당 80원 할인', '엔진오일 2만5천원 할인', '대중교통 10% 할인', '대형마트 10% 할인']"
98,98,롯데 포인트플러스 카드,"국내 5천원, 해외 5천원, 가족겸용 없음",조건없음,조건없음,"['포인트/캐시백', '대형마트', '쇼핑', '주유', '외식', '레저', '영화', '뷰티']","['더블포인트 적립 서비스\nL.POINT 모든 제휴사에서', '6개월 슬림 할부 서비스\n롯데마트· 롯데슈퍼 무이자할부 서비스', '6개월 슬림 할부 서비스\n롯데백화점 5% 현장할인\n롯데면세점 최대 10% 현장할인\n토이저러스 3개월 무이자 할부 서비스', 'SK주유소 리터당 50포인트 적립', ""T.G.I. FRiDAY'S\n10% 현장할인\n미스터피자 15% 현장할인"", '롯데월드 50% 현장할인\n경주월드·대전오월드·광주패밀리랜드·\n통도환타지아 50% 현장할인\n서울랜드 30% 현장할인', '롯데시네마 영화관람료 청구할인', '박준뷰티랩 20% 현장할인\n박승철헤어스투디오 15% 현장할인']"
99,99,LOCA 나누기 카드,"국내 2만원, 해외 2만원, 가족 1만3천원",조건없음,조건없음,"['연회비지원', '납부 혜택']","['신규회원 연회비 100% 캐시백이벤트\n롯데카드 온라인 신청 특별 혜택', '이용금액에 따라3개월,6개월로 나누기\n추가 수수료 없는 납부 혜택!\nLOCA 나누기 혜택이란?']"
100,100,the Green Edition3,"국내 15만원, 해외 15만원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['연회비지원', '바우처', '포인트/캐시백', '프리미엄', '레저', '대형마트', '카페/베이커리', '외식', '편의점', '주유', '오토', '교육', '통신', '육아', '의료', '뷰티', '문화', '영화', '렌탈', '금융', '반려동물']","['연회비 100% 상당의 혜택 제공', 'the Green 전용 M포인트', '국내외 가맹점 1.5% M포인트 적립\n여행 · 해외 5% M포인트 적립\nM포인트 사용\nM 긴급적립(선지급 포인트 서비스)', '전세계 공항 라운지 무료 이용\n공항 및 특급호텔 발레파킹 무료 이용\n메탈 플레이트 제공\n여행 · 해외 5% M포인트 적립', '여행 · 해외 5% M포인트 적립\n레저 업종 1.5% M포인트 적립', '대형마트 1.5% M포인트 적립', '카페/베이커리 1.5% M포인트 적립', '외식 업종 1.5% M포인트 적립', '편의점 업종 1.5% M포인트 적립', '주유 업종 1.5% M포인트 적립', '오토 업종 1.5% M포인트 적립', '교육 업종 1.5% M포인트 적립', '통신 업종 1.5% M포인트 적립', '육아 업종 1.5% M포인트 적립', '의료 업종 1.5% M포인트 적립', '뷰티 업종 1.5% M포인트 적립', '문화 업종 1.5% M포인트 적립', '영화 업종 1.5% M포인트 적립', '렌탈 업종 1.5% M포인트 적립', '금융 업종 1.5% M포인트 적립', '반려동물 업종 1.5% M포인트 적립']"
101,101,카드의정석 SHOPPING+,"국내 1만원, 해외 1만2천원",직전 1개월 합계 30만원 이상,직전 1개월 합계 30만원 이상,"['연회비지원', '쇼핑', '간편결제', '주유', '카페/베이커리']","['온라인 신규 연회비 100% 캐시백', '온라인 쇼핑 10% 청구할인\n오프라인 쇼핑 10% 청구할인\n통합 월 할인한도\n할인 제공 시 유의사항', '온라인업종4대PAY결제시 5%추가할인\n할인 제공 시 유의사항', '4대주유소주말주유시리터당60원청구할인', '스타벅스, 폴바셋 10% 청구할인']"
102,102,KT 마이알뜰폰 BC 바로카드,"국내 2만원, 해외 2만원, 가족겸용 없음",직전 1개월 합계 30만원 이상,직전 1개월 합계 30만원 이상,"['통신', '주유']","['KT알뜰폰통신비 최대13,000원할인', 'SK 주유소 1% 결제일 할인']"
103,103,신한카드 EVerywhere,"국내 1만9천원, 해외 2만2천원",직전 1개월 합계 40만원 이상,직전 1개월 합계 40만원 이상,"['주유', '문화', '통신', '편의점', '카페/베이커리', '오토']","['전기차 충전요금 30~50% 캐시백', '디지털 구독 20% 캐시백', '이동통신 5% 캐시백', '편의점 5% 캐시백', '베이커리커〮피전문점 5% 캐시백', '주차앱 5천원 캐시백']"
104,104,디지로카 Auto,"국내 3만원, 해외 3만원",당월 합계 50만원 이상,당월 합계 50만원 이상,"['연회비지원', '주유', '납부 혜택']","['신규회원 연회비 100% 캐시백이벤트\n롯데카드 첫 발급 고객 혜택!', '주유비 리터당 최대 150원 캐시백', '국내 가맹점 2~3개월 무이자 할부']"
105,105,현대카드M HYBRID,국내 2천원,조건없음,조건없음,"['체크카드겸용', '포인트/캐시백']","['체크결제와 신용결제 서비스를 한번에', '이용금액별 기본 M포인트 적립\n다양한 가맹점에서 M포인트 사용']"
106,106,트래블월렛 우리카드,"국내 2만원, 해외 2만원",직전 1개월 합계 40만원 이상,직전 1개월 합계 40만원 이상,"['연회비지원', '포인트/캐시백']","['온라인 신규 연회비 100% 캐시백', '트래블 포인트 적립 서비스\n트래블 포인트란?\n적립 서비스 안내\n적립 제공 시 유의사항\n해외 이용 수수료 면제 서비스']"
107,107,롯데카드 텔로 SE,"국내 2만5천원, 해외 2만5천원, 가족겸용 없음",직전 1개월 합계 40만원 이상,직전 1개월 합계 40만원 이상,"['통신', '납부 혜택']","['SKT 통신비 최대 1만3천원 할인', 'SKT 제품 최대 36개월 할부\nSKT 매장에서 SKT 제품 구매 시']"
108,108,the Pink Edition2,"국내 15만원, 해외 15만원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['연회비지원', '바우처', '포인트/캐시백', '프리미엄', '쇼핑', '대형마트', '카페/베이커리', '외식', '편의점', '주유', '오토', '교육', '통신', '육아', '의료', '뷰티', '레저', '문화', '영화', '렌탈', '금융', '반려동물']","['연회비 100% 상당의 혜택 제공', 'the Pink 전용 M포인트', '국내외 가맹점 1.5% M포인트 적립\n프리미엄쇼핑 5% M포인트 적립\nM포인트 사용\nM 긴급적립(선지급 포인트 서비스)', '전세계 공항 라운지 무료 이용\n공항 및 특급호텔 발레파킹 무료 이용\n메탈 플레이트 제공', '프리미엄쇼핑 5% M포인트 적립\n쇼핑 업종 1.5% M포인트 적립', '대형마트 1.5% M포인트 적립', '카페/베이커리 1.5% M포인트 적립', '외식 업종 1.5% M포인트 적립', '편의점 업종 1.5% M포인트 적립', '주유 업종 1.5% M포인트 적립', '오토 업종 1.5% M포인트 적립', '교육 업종 1.5% M포인트 적립', '통신 업종 1.5% M포인트 적립', '육아 업종 1.5% M포인트 적립', '의료 업종 1.5% M포인트 적립', '뷰티 업종 1.5% M포인트 적립', '레저 업종 1.5% M포인트 적립', '문화 업종 1.5% M포인트 적립', '영화 업종 1.5% M포인트 적립', '렌탈 업종 1.5% M포인트 적립', '금융 업종 1.5% M포인트 적립', '반려동물 업종 1.5% M포인트 적립']"
109,109,신한카드 YOLOⓘ,"국내 1만5천원, 해외 1만8천원",직전 1개월 합계 30만원 이상,직전 1개월 합계 30만원 이상,"['연회비지원', '대중교통', '영화', '편의점', '쇼핑', '카페/베이커리']","['신규 고객 연회비 100% 캐시백!\n신규 회원이면 참여 가능!', '택시 이용금액 최대 20% 할인\n혜택과 할인율을 내맘대로 선택!', 'CGV, 롯데시네마 최대 20% 할인\n혜택과 할인율을 내맘대로 선택!', 'GS25·CU·세븐일레븐 최대 20%\n혜택과 할인율을 내맘대로 선택!', '티몬·쿠팡 최대 20% 할인\n혜택과 할인율을 내맘대로 선택!', '스타벅스·커피빈 최대 20% 할인\n파리바게뜨·뚜레쥬르 최대 20% 할인']"
110,110,뉴 에듀드림 롯데카드,"국내 5천원, 해외 1만원, 가족겸용 없음",직전 1개월 합계 30만원 이상,직전 1개월 합계 30만원 이상,"['교육', '쇼핑', '영화', '외식', '레저', '뷰티']","['학원·유치원 업종 최대 10% 할인', '쇼핑 가맹점 최대 15% 할인\n롯데면세점 5% 현장할인\n신라아이파크면세점 15% 현장할인\n롯데ON 최고 5% 할인\n2~3개월 무이자 할부', '롯데시네마 관람료 1,500원 할인', ""TGI FRiDAY'S 10% 할인\n롯데리아·엔제리너스커피·나뚜루 할인"", '롯데월드 본인 종합이용권 50% 할인', '박준뷰티랩 20% 할인\n박승철 헤어스투디오 15% 할인']"
111,111,KB국민 마이핏카드(할인형),"국내 1만원, 해외 1만원",직전 1개월 합계 30만원 이상,직전 1개월 합계 30만원 이상,"['외식', '카페/베이커리', '편의점', '뷰티', '대형마트', '주유', '통신', '쇼핑']","['VIPS·아웃백 최대 1만원 할인\n배달앱 이용 시 5% 할인', '스타벅스·커피빈 최대 1만원 할인', '최대 1만원 할인\nGS25·CU 편의점 이용 시', '올리브영 이용 시 최대 1만원 할인', '대형마트 이용 시 최대 1만원 할인', '최대 1만원 할인\nSK에너지·GS칼텍스 (충전소 포함)', '최대 1만원 할인\nSKT·KT·LGU+ 이동통신요금', 'G마켓·쿠팡 이용 시 5% 할인']"
112,112,디지로카 Paris,"국내 2만원, 해외 2만원, 가족 1만3천원",직전 1개월 합계 50만원 이상,직전 1개월 합계 50만원 이상,"['연회비지원', '쇼핑', '간편결제', '언제나할인', '렌탈', '금융', '의료', '뷰티', '레저', '문화', '영화', '편의점', '외식', '카페/베이커리', '육아', '통신', '교육', '대형마트', '오토', '주유']","['신규회원 연회비 100% 캐시백이벤트\n롯데카드 첫 발급 고객 혜택!', '온라인 쇼핑 최대 5% 결제일 할인', '네이버페이 최대 5% 결제일 할인', '국내외 가맹점에서 0.7% 할인\n실적·한도 없이 혜택 제공', '렌탈 업종 0.7% 할인\n실적·한도 없이 혜택 제공', '금융 업종 0.7% 할인\n실적·한도 없이 혜택 제공', '의료 업종 0.7% 할인\n실적·한도 없이 혜택 제공', '뷰티 업종 0.7% 할인\n실적·한도 없이 혜택 제공', '레저 업종 0.7% 할인\n실적·한도 없이 혜택 제공', '문화 업종 0.7% 할인\n실적·한도 없이 혜택 제공', '영화 0.7% 할인\n실적·한도 없이 혜택 제공', '편의점 0.7% 할인\n실적·한도 없이 혜택 제공', '외식 관련 업종 0.7% 할인\n실적·한도 없이 혜택 제공', '카페/베이커리 0.7% 할인\n실적·한도 없이 혜택 제공', '영·유아 업종 0.7% 할인\n실적·한도 없이 혜택 제공', '통신비 0.7% 할인\n실적·한도 없이 혜택 제공', '교육비 0.7% 할인\n실적·한도 없이 혜택 제공', '대형마트 0.7% 할인\n실적·한도 없이 혜택 제공', '오토 관련 업종 0.7% 할인\n실적·한도 없이 혜택 제공', '주유비 0.7% 할인\n실적·한도 없이 혜택 제공']"
